ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1006,13,181,question,preference,538.3271957999095,538.6433500999119,,0.3160418001934886
1006,13,182,fixation,fixation.png,538.6531714999583,539.510753300041,0.8575818000826985,
1006,14,183,product,memo pads.png,539.5294977000449,543.5404596999288,4.010961999883875,
1006,14,184,fixation,fixation.png,543.5533713998739,544.9740905000363,1.420719100162387,
1006,14,185,info,memo pads_03.png,544.9875296000391,551.9938256999012,7.006296099862084,
1006,14,186,fixation,fixation.png,552.00842930004,553.2523360000923,1.243906700052321,
1006,14,187,question,credibility_PEER,554.4344019000418,557.5963794998825,,3.161870199954137
1006,14,188,fixation,fixation.png,557.6059415000491,558.2861798999365,0.6802383998874575,
1006,14,189,question,credibility_EX,561.2848886998836,561.4884450999089,,0.2034732000902295
1006,14,190,fixation,fixation.png,561.4983500998933,562.4876005998813,0.9892504999879748,
1006,14,191,question,credibility_general,565.6820708999876,565.9680057000369,,0.2858519998844713
1006,14,192,fixation,fixation.png,565.9780542000663,567.1056466000155,1.127592399949208,
1006,14,193,question,credibility_CON,568.9508648000192,569.1550406999886,,0.2040848999749869
1006,14,194,fixation,fixation.png,569.1654203999788,570.5162263000384,1.3508059000596404,
1006,14,195,question,preference,571.3927748000715,571.8753239000216,,0.4823333998210728
1006,14,196,fixation,fixation.png,571.8853428999428,572.9333393000998,1.0479964001569897,
1006,15,197,product,cookies.png,572.9502320999745,576.9593362000305,4.009104100055993,
1006,15,198,fixation,fixation.png,576.9725887998939,578.3885623000097,1.415973500115797,
1006,15,199,info,cookies_01.png,578.4082883999217,585.4171706000343,7.008882200112566,
1006,15,200,fixation,fixation.png,585.4319845999125,586.9196017000359,1.487617100123316,
1006,15,201,question,preference,588.2683216999285,588.5912301999051,,0.3227956001646817
1006,15,202,fixation,fixation.png,588.6034462000243,590.0674729999155,1.464026799891144,
1006,15,203,question,credibility_EX,591.6881454999093,591.9490425998811,,0.2608168001752347
1006,15,204,fixation,fixation.png,591.9595979999285,592.8913491999265,0.9317511999979615,
1006,15,205,question,credibility_CON,594.7340901000425,594.9566428000107,,0.22244329983368516
1006,15,206,fixation,fixation.png,594.9679288000334,595.7467475999147,0.7788187998812646,
1006,15,207,question,credibility_PEER,597.8061220999807,598.1446748001035,,0.33844500011764467
1006,15,208,fixation,fixation.png,598.1558286999352,598.9224841999821,0.7666555000469089,
1006,15,209,question,credibility_general,601.8448079000227,602.0256185999606,,0.1807051000650972
1006,15,210,fixation,fixation.png,602.0375033998862,603.4863493000157,1.4488459001295269,
1006,16,211,product,stamp.png,603.5114694000222,607.5153191999998,4.0038497999776155,
1006,16,212,fixation,fixation.png,607.5279164998792,608.196637300076,0.668720800196752,
1006,16,213,info,stamp_04.png,608.2185241000261,615.2228707999457,7.004346699919552,
1006,16,214,fixation,fixation.png,615.236194399884,616.6553601999767,1.4191658000927418,
1006,16,215,question,credibility_general,618.113493300043,618.2709043000359,,0.15732569992542267
1006,16,216,fixation,fixation.png,618.2811119998805,619.7008275999688,1.4197156000882387,
1006,16,217,question,credibility_PEER,621.2837769000325,621.471508000046,,0.1875680999364704
1006,16,218,fixation,fixation.png,621.4813504000194,622.0643589000683,0.5830085000488907,
1006,16,219,question,preference,622.8588388999924,623.8058082999196,,0.9468668999616057
1006,16,220,fixation,fixation.png,623.8163133000489,625.2877746000886,1.471461300039664,
1006,16,221,question,credibility_EX,627.9934088999871,628.3089312000666,,0.31543689989484847
1006,16,222,fixation,fixation.png,628.3188131998759,629.0423582000658,0.7235450001899153,
1006,16,223,question,credibility_CON,630.5818771000486,633.8325195000507,,3.2505548999179155
1006,16,224,fixation,fixation.png,633.8439269000664,634.6315206999425,0.7875937998760492,
1006,17,225,product,laptop stand.png,634.6532948999666,638.6621697999071,4.008874899940565,
1006,17,226,fixation,fixation.png,638.6717536998913,639.9698663000017,1.2981126001104712,
1006,17,227,info,laptop stand_02.png,639.9878068999387,646.9997602000367,7.011953300097957,
1006,17,228,fixation,fixation.png,647.0093014999293,648.2376170000061,1.2283155000768602,
1006,17,229,question,credibility_PEER,656.6326369000599,656.865596299991,,0.23287479998543859
1006,17,230,fixation,fixation.png,656.875914900098,658.3036513000261,1.4277363999281079,
1006,17,231,question,preference,660.8686953999568,661.3185437000357,,0.4497404000721872
1006,17,232,fixation,fixation.png,661.3273829000536,662.1873486998957,0.8599657998420298,
1006,17,233,question,credibility_general,663.3049975000322,663.5148026999086,,0.20969659998081625
1006,17,234,fixation,fixation.png,663.5235943999141,664.111732600024,0.5881382001098245,
1006,17,235,question,credibility_EX,665.8311499999836,666.0734450998716,,0.24217059998773038
1006,17,236,fixation,fixation.png,666.0824094999116,667.592433199985,1.5100237000733614,
1006,17,237,question,credibility_CON,668.5732873999514,668.7025399999693,,0.1290776999667287
1006,17,238,fixation,fixation.png,668.7120083000045,670.1105877000373,1.3985794000327587,
1006,18,239,product,stickers.png,670.1312649000902,674.1436089999042,4.012344099814072,
1006,18,240,fixation,fixation.png,674.1525143000763,675.4695264000911,1.3170121000148356,
1006,18,241,info,stickers_02.png,675.4867310000118,682.4993543000892,7.012623300077394,
1006,18,242,fixation,fixation.png,682.5088543000165,683.5372142998967,1.0283599998801947,
1006,18,243,question,preference,684.2886294000782,685.481439899886,,1.1926078998949379
1006,18,244,fixation,fixation.png,685.4916312999558,686.0212506998796,0.5296193999238312,
1006,18,245,question,credibility_general,689.9539075000212,690.1033503999934,,0.1493577000219375
1006,18,246,fixation,fixation.png,690.1132843000814,691.4155180000234,1.3022336999420077,
1006,18,247,question,credibility_EX,693.4880933999084,693.9382160000969,,0.4500272001605481
1006,18,248,fixation,fixation.png,693.9483336000703,694.4735504998825,0.5252168998122215,
1006,18,249,question,credibility_PEER,696.9234724999405,697.1003876000177,,0.17671360005624592
1006,18,250,fixation,fixation.png,697.1091746999882,698.4172692000866,1.3080945000983775,
1006,18,251,question,credibility_CON,699.4216042999178,699.5194945998956,,0.09779030014760792
1006,18,252,fixation,fixation.png,699.5298355999403,700.6729959999211,1.143160399980843,
1006,19,253,product,caviar.png,700.6907027000561,704.6998002999462,4.009097599890083,
1006,19,254,fixation,fixation.png,704.7108040999155,705.3024953999557,0.591691300040111,
1006,19,255,info,caviar_04.png,705.3219177999999,712.3290800999384,7.0071622999385,
1006,19,256,fixation,fixation.png,712.339294299949,712.9375420999713,0.5982478000223637,
1006,19,257,question,credibility_EX,714.3705046998803,715.060884400038,,0.6901169000193477
1006,19,258,fixation,fixation.png,715.0715944999829,716.4309731998947,1.3593786999117583,
