ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1002,6,72,fixation,fixation.png,211.47660219995305,212.3564297000412,0.8798275000881404,
1002,6,73,info,laptop stand_04.png,212.37824250012636,219.3910505999811,7.0128080998547375,
1002,6,74,fixation,fixation.png,219.40855960012414,220.50898119993508,1.100421599810943,
1002,6,75,question,credibility_general,223.2205562000163,223.60514699993655,,0.3844614999834448
1002,6,76,fixation,fixation.png,223.61493890010752,224.49255759990774,0.8776186998002231,
1002,6,77,question,preference,225.9757077000104,226.23180059995502,,0.25600549997761846
1002,6,78,fixation,fixation.png,226.24127650004812,227.2625965999905,1.0213200999423862,
1002,6,79,question,credibility_EX,228.9176733000204,229.2348283000756,,0.3170137000270188
1002,6,80,fixation,fixation.png,229.244667599909,229.9115430000238,0.6668754001148045,
1002,6,81,question,credibility_PEER,230.68102229991928,230.95074329990894,,0.26926500000990927
1002,6,82,fixation,fixation.png,230.96056789997965,231.64492069999687,0.6843528000172228,
1002,6,83,question,credibility_CON,232.47352989995852,232.75040249992162,,0.276754500111565
1002,6,84,fixation,fixation.png,232.7598359999247,233.95299479993992,1.193158800015226,
1002,7,85,product,organic olive oil.png,233.98138820007443,237.9915905999951,4.010202399920672,
1002,7,86,fixation,fixation.png,238.01012300001457,239.2208179999143,1.2106949998997152,
1002,7,87,info,organic olive oil_01.png,239.2482034000568,246.25634229998104,7.0081388999242336,
1002,7,88,fixation,fixation.png,246.27370240003802,247.52000149991363,1.246299099875614,
1002,7,89,question,preference,250.57814260013402,251.2039624999743,,0.6257080999203026
1002,7,90,fixation,fixation.png,251.21405790001154,252.6390498999972,1.4249919999856502,
1002,7,91,question,credibility_PEER,254.19203180004843,254.47906460007653,,0.2869297000579536
1002,7,92,fixation,fixation.png,254.48874710011296,255.4556191000156,0.9668719999026507,
1002,7,93,question,credibility_CON,256.27769450005144,257.04070560005493,,0.7627737999428064
1002,7,94,fixation,fixation.png,257.05040049995296,258.5477940000128,1.497393500059843,
1002,7,95,question,credibility_general,260.36011769995093,260.6316966000013,,0.27146199997514486
1002,7,96,fixation,fixation.png,260.64155480009504,261.2075445000082,0.5659896999131888,
1002,7,97,question,credibility_EX,262.42805430013686,262.6903437001165,,0.2620955999009311
1002,7,98,fixation,fixation.png,262.70081209996715,264.0759350999724,1.37512300000526,
1002,8,99,product,cookies.png,264.1085349000059,268.11447639996186,4.005941499955952,
1002,8,100,fixation,fixation.png,268.13321370002814,269.3447221000679,1.2115084000397474,
1002,8,101,info,cookies_02.png,269.3690500999801,276.37704570009373,7.007995600113645,
1002,8,102,fixation,fixation.png,276.39356469991617,277.81317880004644,1.419614100130275,
1002,8,103,question,credibility_general,280.57596089993604,280.84424540004693,,0.2680151001550257
1002,8,104,fixation,fixation.png,280.8541608999949,281.918837999925,1.0646770999301225,
1002,8,105,question,credibility_EX,283.7848976000678,284.205414700089,,0.4204179998487234
1002,8,106,fixation,fixation.png,284.21497460012324,285.3578063000459,1.1428316999226809,
1002,8,107,question,credibility_CON,288.87133469991386,289.1974478000775,,0.32599470019340515
1002,8,108,fixation,fixation.png,289.20729089993984,290.4860426001251,1.2787517001852393,
1002,8,109,question,credibility_PEER,291.3221744999755,291.60072380001657,,0.27843830012716353
1002,8,110,fixation,fixation.png,291.6103251001332,292.3223280000966,0.7120028999634087,
1002,8,111,question,preference,293.8929099000525,294.31203910009935,,0.41897820006124675
1002,8,112,fixation,fixation.png,294.32157439994626,295.7670609999914,1.4454866000451148,
1002,9,113,product,oil pastels.png,295.7956022999715,299.8046039000619,4.009001600090414,
1002,9,114,fixation,fixation.png,299.8220798999537,300.72193969995715,0.899859800003469,
1002,9,115,info,oil pastels_01.png,300.74193100002594,307.7512272000313,7.009296200005338,
1002,9,116,fixation,fixation.png,307.76941010006703,309.02674510004,1.2573349999729544,
1002,9,117,question,credibility_CON,310.8188634000253,311.0510070999153,,0.23205099999904633
1002,9,118,fixation,fixation.png,311.0608095000498,312.23913990007713,1.1783304000273347,
1002,9,119,question,credibility_EX,313.2554667000659,313.5249681000132,,0.2694136998616159
1002,9,120,fixation,fixation.png,313.53484690003097,314.962501199916,1.4276542998850346,
1002,9,121,question,credibility_general,316.54238100000657,316.977038100129,,0.434566100127995
1002,9,122,fixation,fixation.png,316.98694170010276,318.44969830010086,1.4627565999981016,
1002,9,123,question,credibility_PEER,319.98045639996417,320.2620745000895,,0.2814963001292199
1002,9,124,fixation,fixation.png,320.271808499936,321.17292789998464,0.9011194000486284,
1002,9,125,question,preference,322.8996150000021,323.3584133000113,,0.45871010003611445
1002,9,126,fixation,fixation.png,323.36786730005406,324.4144930001348,1.0466257000807673,
1002,10,127,product,scientific calculator.png,324.44701889995486,328.45692900009453,4.0099101001396775,
1002,10,128,fixation,fixation.png,328.4747598001268,329.97278550011106,1.4980256999842823,
1002,10,129,info,scientific calculator_03.png,329.9969061999582,337.0080329000484,7.011126700090244,
1002,10,130,fixation,fixation.png,337.02436030004174,338.18935080012307,1.1649905000813305,
1002,10,131,question,preference,340.9659323000815,341.2607356000226,,0.29462850000709295
1002,10,132,fixation,fixation.png,341.2710325999651,341.8518081000075,0.580775500042364,
1002,10,133,question,credibility_general,344.1453057001345,345.0238699000329,,0.8784354999661446
1002,10,134,fixation,fixation.png,345.03328699991107,346.48316429997794,1.4498773000668734,
1002,10,135,question,credibility_EX,347.813883200055,348.1298714999575,,0.31585719995200634
1002,10,136,fixation,fixation.png,348.13966240012087,349.1564881000668,1.0168256999459118,
1002,10,137,question,credibility_PEER,350.56750830006786,351.1367510999553,,0.5691384000238031
1002,10,138,fixation,fixation.png,351.14639939996414,351.71581179997884,0.5694124000146985,
1002,10,139,question,credibility_CON,352.7827145999763,353.04200930008665,,0.2591715999878943
1002,10,140,fixation,fixation.png,353.05196009995416,353.969037800096,0.9170777001418173,
1002,11,141,product,frozen pizza.png,354.0080601000227,358.0186278000474,4.010567700024694,
1002,11,142,fixation,fixation.png,358.0361280001234,359.3160820999183,1.2799540997948498,
1002,11,143,info,frozen pizza_04.png,359.3407167000696,366.3480684000533,7.007351699983701,
1002,11,144,fixation,fixation.png,366.36694320011884,367.56067529995926,1.1937320998404175,
1002,11,145,question,credibility_CON,368.9555858001113,371.05328559991904,,2.09759010002017
1002,11,146,fixation,fixation.png,371.0634932999965,371.7818366000429,0.7183433000463992,
1002,11,147,question,credibility_PEER,372.8023328999989,373.17916649999097,,0.37671310012228787
1002,11,148,fixation,fixation.png,373.1886951001361,374.26704560010694,1.0783504999708384,
1002,11,149,question,preference,375.7029436000157,376.18713490013033,,0.4841038000304252
1002,11,150,fixation,fixation.png,376.19657190004364,377.58699709991924,1.390425199875608,
1002,11,151,question,credibility_general,380.07791629992425,380.7340100000147,,0.6556930001825094
1002,11,152,fixation,fixation.png,380.7438471999485,382.1652939999476,1.421446799999103,
1002,11,153,question,credibility_EX,383.55950640002266,384.2665492000524,,0.7068735000211746
1002,11,154,fixation,fixation.png,384.27633069991134,385.07094549993053,0.7946148000191897,
1002,12,155,product,bread.png,385.1057454000693,389.11790459998883,4.012159199919552,
1002,12,156,fixation,fixation.png,389.1346058999188,390.5091602001339,1.3745543002150953,
1002,12,157,info,bread_02.png,390.535875499947,397.5384959001094,7.002620400162414,
1002,12,158,fixation,fixation.png,397.5563841999974,398.6301319000777,1.0737477000802755,
1002,12,159,question,credibility_EX,400.0881727000233,400.5351514001377,,0.44674729998223484
1002,12,160,fixation,fixation.png,400.54530359990895,401.5414905999787,0.9961870000697672,
1002,12,161,question,credibility_PEER,402.6664341001306,403.3854694000911,,0.7189414999447763
1002,12,162,fixation,fixation.png,403.39516289997846,403.9769162000157,0.581753300037235,
1002,12,163,question,preference,406.07872100011446,406.56410660012625,,0.4852714999578893
1002,12,164,fixation,fixation.png,406.5738083999604,407.6316031999886,1.057794800028205,
1002,12,165,question,credibility_general,408.86478199996054,409.2867503000889,,0.4218564999755472
1002,12,166,fixation,fixation.png,409.29645989998244,409.8885808000341,0.5921209000516683,
1002,12,167,question,credibility_CON,410.84766310011037,411.09536659996957,,0.2476208999287337
1002,12,168,fixation,fixation.png,411.1051024000626,412.1717936000787,1.0666912000160664,
1002,13,169,product,chocolate.png,412.2058608001098,416.21100160013884,4.005140800029039,
1002,13,170,fixation,fixation.png,416.22901000012644,417.3472734000534,1.1182633999269456,
1002,13,171,info,chocolate_04.png,417.37225740007125,424.3825745000504,7.010317099979147,
1002,13,172,fixation,fixation.png,424.4005994000472,425.74771249992773,1.3471130998805165,
1002,13,173,question,credibility_CON,428.2576882999856,428.84607480000705,,0.5882938001304865
1002,13,174,fixation,fixation.png,428.856099100085,429.43778420006856,0.5816850999835879,
1002,13,175,question,credibility_EX,431.0375379999168,431.31684450013563,,0.2791898001451045
1002,13,176,fixation,fixation.png,431.3271395000629,432.1057378000114,0.7785982999484986,
1002,13,177,question,credibility_PEER,432.9805747999344,433.48505200003274,,0.5043866001069546
1002,13,178,fixation,fixation.png,433.49459629994817,434.5388825999107,1.0442862999625504,
1002,13,179,question,preference,436.8770073999185,437.1661223000847,,0.2890189001336694
1002,13,180,fixation,fixation.png,437.17605100013316,437.8321563000791,0.6561052999459207,
1002,13,181,question,credibility_general,442.3663087999448,442.6608510001097,,0.29443270014598966
1002,13,182,fixation,fixation.png,442.6708486999851,443.30606380011886,0.6352151001337916,
1002,14,183,product,caviar.png,443.34817830007523,447.35978910000995,4.011610799934715,
1002,14,184,fixation,fixation.png,447.3768704999238,448.6185657000169,1.2416952000930905,
1002,14,185,info,caviar_03.png,448.6408359000925,455.65193019993603,7.011094299843535,
1002,14,186,fixation,fixation.png,455.66824960010126,456.5060763999354,0.8378267998341471,
1002,14,187,question,preference,458.9956344999373,459.22271979996003,,0.2269969000481069
1002,14,188,fixation,fixation.png,459.23231459991075,459.7980738999322,0.5657593000214547,
1002,14,189,question,credibility_general,461.5933362999931,462.3747431000229,,0.7813051000703126
1002,14,190,fixation,fixation.png,462.3843314999249,463.31484439992346,0.9305128999985754,
1002,14,191,question,credibility_CON,464.78962950012647,465.0696511999704,,0.27977919997647405
1002,14,192,fixation,fixation.png,465.07955899997614,466.54725409997627,1.4676951000001281,
1002,14,193,question,credibility_PEER,468.4926730999723,469.06634739995934,,0.5735561000183225
1002,14,194,fixation,fixation.png,469.0764073000755,470.16237549996004,1.085968199884519,
1002,14,195,question,credibility_EX,471.088769499911,471.4299765001051,,0.34099650010466576
1002,14,196,fixation,fixation.png,471.4399147001095,472.1454529000912,0.7055381999816746,
1002,15,197,product,supplements.png,472.17927010008134,476.1915200999938,4.012249999912456,
1002,15,198,fixation,fixation.png,476.2078522001393,477.5263918999117,1.3185396997723728,
1002,15,199,info,supplements_02.png,477.546402100008,484.5491017999593,7.002699699951336,
1002,15,200,fixation,fixation.png,484.5658859999385,485.90868220012635,1.3427962001878768,
1002,15,201,question,credibility_PEER,487.58993260003626,488.01397350011393,,0.4239282999187708
1002,15,202,fixation,fixation.png,488.02406480000354,489.12698559998535,1.1029207999818027,
1002,15,203,question,credibility_general,490.35220839991234,492.4994177001063,,2.1471062002237886
1002,15,204,fixation,fixation.png,492.5094958001282,493.643435300095,1.1339394999668002,
1002,15,205,question,preference,494.85905670002103,495.1670997000765,,0.3078350001014769
1002,15,206,fixation,fixation.png,495.1769896999467,496.089627899928,0.912638199981302,
1002,15,207,question,credibility_EX,496.521315400023,497.8190941999201,,1.2974380000960082
1002,15,208,fixation,fixation.png,497.82897059991956,498.5494739001151,0.7205033001955599,
1002,15,209,question,credibility_CON,499.34540240000933,499.71625049994327,,0.3705681001301855
1002,15,210,fixation,fixation.png,499.7265093999449,501.062128999969,1.3356196000240743,
1002,16,211,product,chips.png,501.0980555000715,505.106694099959,4.00863859988749,
1002,16,212,fixation,fixation.png,505.12451330013573,506.5281259000767,1.4036125999409705,
1002,16,213,info,chips_01.png,506.5553123001009,513.5673919001129,7.01207960001193,
1002,16,214,fixation,fixation.png,513.5869364000391,515.0033561999444,1.4164197999052703,
1002,16,215,question,credibility_EX,516.738479499938,517.1863103001378,,0.4476356999948621
1002,16,216,fixation,fixation.png,517.1979765000287,517.77266960009,0.5746931000612676,
1002,16,217,question,preference,519.1874933000654,519.5962024999317,,0.4085880999919027
1002,16,218,fixation,fixation.png,519.6071689999662,520.6931320999283,1.0859630999621004,
1002,16,219,question,credibility_general,521.7980092000216,522.3917555001099,,0.5936575001105666
1002,16,220,fixation,fixation.png,522.4035464001354,523.03363239998,0.6300859998445958,
1002,16,221,question,credibility_CON,525.3504862999544,525.9320545000955,,0.5813150000758469
1002,16,222,fixation,fixation.png,525.9425228000619,527.2578575999942,1.315334799932316,
1002,16,223,question,credibility_PEER,528.2221568000969,528.534104899969,,0.31180879985913634
1002,16,224,fixation,fixation.png,528.5452974999789,529.1837987001054,0.638501200126484,
1002,17,225,product,manuka honey.png,529.2140393001027,533.2216116001364,4.007572300033644,
1002,17,226,fixation,fixation.png,533.2396239000373,534.3450102000497,1.1053863000124693,
1002,17,227,info,manuka honey_01.png,534.3692761999555,541.3752802000381,7.006004000082612,
1002,17,228,fixation,fixation.png,541.3903612000868,542.4283330000471,1.03797179996036,
1002,17,229,question,credibility_CON,544.4700090000406,545.9407937999349,,1.470681499922648
1002,17,230,fixation,fixation.png,545.9508471000008,546.7454953000415,0.7946482000406832,
1002,17,231,question,credibility_EX,548.1318368001375,548.3747763999272,,0.24284359999001026
1002,17,232,fixation,fixation.png,548.3843374999706,549.562064900063,1.177727400092408,
1002,17,233,question,preference,550.7097990999464,551.0472009999212,,0.3372947999741882
1002,17,234,fixation,fixation.png,551.0567083000205,552.3905032000039,1.3337948999833316,
1002,17,235,question,credibility_general,553.0608041000087,554.0146772000007,,0.9537649999838322
1002,17,236,fixation,fixation.png,554.0249870000407,555.4664877001196,1.4415007000789046,
1002,17,237,question,credibility_PEER,556.3769994999748,557.1760484999977,,0.7989268000237644
1002,17,238,fixation,fixation.png,557.1855951000471,557.8821676999796,0.6965725999325514,
1002,18,239,product,mango set.png,557.9061591001227,561.913405300118,4.007246199995279,
1002,18,240,fixation,fixation.png,561.9303355000447,563.3281163000502,1.397780800005421,
1002,18,241,info,mango set_03.png,563.3521384000778,570.3581038000993,7.005965400021523,
1002,18,242,fixation,fixation.png,570.3692572000436,570.9334802001249,0.564223000081256,
1002,18,243,question,credibility_EX,575.8063765000552,576.2410039000679,,0.4345157998614013
1002,18,244,fixation,fixation.png,576.2509945000056,577.1677709999494,0.9167764999438077,
1002,18,245,question,preference,578.0788467000239,579.1771488999948,,1.0981870999094099
1002,18,246,fixation,fixation.png,579.1872952000704,580.6545130999293,1.4672178998589516,
1002,18,247,question,credibility_CON,582.3778691000771,582.6424050000496,,0.26419819984585047
1002,18,248,fixation,fixation.png,582.6521672001109,583.9187000999227,1.266532899811864,
1002,18,249,question,credibility_PEER,584.5130390000995,585.3418519000988,,0.8287118999287486
1002,18,250,fixation,fixation.png,585.351685800124,586.7076978001278,1.3560120000038296,
1002,18,251,question,credibility_general,588.6356764000375,588.9073016999755,,0.27152599999681115
1002,18,252,fixation,fixation.png,588.9172151999082,590.3390367000829,1.4218215001747012,
1002,19,253,product,canned tuna.png,590.3753251999151,594.3784171000589,4.003091900143772,
1002,19,254,fixation,fixation.png,594.3945102000143,595.0236442000605,0.6291340000461787,
1002,19,255,info,canned tuna_01.png,595.0471236000303,602.051190600032,7.004067000001669,
1002,19,256,fixation,fixation.png,602.0629312000237,603.2886886000633,1.2257574000395834,
1002,19,257,question,credibility_EX,606.775226400001,608.2711583001073,,1.4958124000113457
1002,19,258,fixation,fixation.png,608.2814682000317,609.6676777999382,1.3862095999065787,
1002,19,259,question,credibility_general,614.4048651000485,614.7113419000525,,0.30623189988546073
1002,19,260,fixation,fixation.png,614.7215192001313,616.1323776000645,1.410858399933204,
1002,19,261,question,credibility_PEER,617.7523654999677,618.7346163000911,,0.982112199999392
1002,19,262,fixation,fixation.png,618.744599299971,619.8474409000482,1.1028416000772268,
1002,19,263,question,credibility_CON,620.5260308000725,620.9849982999731,,0.4587051998823881
1002,19,264,fixation,fixation.png,620.9953519001137,621.9294517999515,0.9340998998377472,
1002,19,265,question,preference,623.1505845000502,623.3814779000822,,0.2306337000336498
1002,19,266,fixation,fixation.png,623.391487200046,624.7847969001159,1.393309700069949,
1002,20,267,product,stickers.png,624.8196577001363,628.823147600051,4.003489899914712,
1002,20,268,fixation,fixation.png,628.8413992999122,630.1809503000695,1.3395510001573712,
1002,20,269,info,stickers_04.png,630.2109825001098,637.2152432999574,7.004260799847543,
1002,20,270,fixation,fixation.png,637.2331902000587,638.0499672000296,0.816776999970898,
1002,20,271,question,preference,639.1597293999512,639.6140429999214,,0.4540979000739753
1002,20,272,fixation,fixation.png,639.6240213001147,640.250255000079,0.6262336999643594,
1002,20,273,question,credibility_CON,643.0245536000002,643.3173857000656,,0.29274559998884797
1002,20,274,fixation,fixation.png,643.3269068999216,644.2135664001107,0.8866595001891255,
1002,20,275,question,credibility_PEER,645.3606326999143,645.6614125000779,,0.300576200010255
1002,20,276,fixation,fixation.png,645.6721789001022,646.5879134000279,0.9157344999257475,
1002,20,277,question,credibility_general,646.9618804999627,648.4306006999686,,1.4685971001163125
1002,20,278,fixation,fixation.png,648.4416195000522,649.7925510001369,1.3509315000846982,
1002,20,279,question,credibility_EX,650.1271307999268,651.5794919000473,,1.452240000013262
1002,20,280,fixation,fixation.png,651.5893797001336,652.1618119000923,0.5724321999587119,
1002,21,281,product,cup ramen.png,652.1889075001236,656.1934120000806,4.0045044999569654,
1002,21,282,fixation,fixation.png,656.2115404999349,657.4509356000926,1.239395100157708,
1002,21,283,info,cup ramen_03.png,657.4774438999593,664.488567299908,7.011123399948701,
1002,21,284,fixation,fixation.png,664.5076073999517,665.3064928001259,0.7988854001741856,
1002,21,285,question,preference,668.1281600000802,668.5789501001127,,0.45069639990106225
1002,21,286,fixation,fixation.png,668.5886850999668,669.5615373000037,0.9728522000368685,
1002,21,287,question,credibility_EX,670.693349899957,670.9644752999302,,0.2707991001661867
1002,21,288,fixation,fixation.png,670.9744398000184,671.8515630001202,0.8771232001017779,
1002,21,289,question,credibility_PEER,673.2322988000233,673.4478935000952,,0.21550539997406304
1002,21,290,fixation,fixation.png,673.4578351001255,674.522061600117,1.0642264999914914,
1002,21,291,question,credibility_general,675.8038938001264,676.0910956999287,,0.28709329990670085
1002,21,292,fixation,fixation.png,676.1008737999946,676.6201017000712,0.5192279000766575,
1002,21,293,question,credibility_CON,677.9719929001294,678.2267217999324,,0.2546159999910742
1002,21,294,fixation,fixation.png,678.2369413999841,679.6256923999172,1.3887509999331087,
1002,22,295,product,leather notebook.png,679.6633906001225,683.6749454000965,4.011554799973965,
1002,22,296,fixation,fixation.png,683.6922907000408,684.2913029000629,0.5990122000221163,
1002,22,297,info,leather notebook_02.png,684.3165539000183,691.3280895999633,7.011535699944943,
1002,22,298,fixation,fixation.png,691.34624120011,691.8838379001245,0.5375967000145465,
1002,22,299,question,credibility_general,693.7269008001313,694.5242006999906,,0.7968968998175114
1002,22,300,fixation,fixation.png,694.5339452000335,695.2877992999274,0.7538540998939425,
1002,22,301,question,credibility_PEER,696.469936999958,696.7473824000917,,0.27735009999014437
1002,22,302,fixation,fixation.png,696.7571054000873,697.7965079999994,1.0394025999121368,
1002,22,303,question,credibility_CON,699.2684786000755,699.5234622000717,,0.254893200006336
1002,22,304,fixation,fixation.png,699.5330398001242,700.7265689000487,1.1935290999244899,
1002,22,305,question,preference,702.3512041999493,702.6122411000542,,0.26091130007989705
1002,22,306,fixation,fixation.png,702.6226345999166,703.3364604001399,0.713825800223276,
1002,22,307,question,credibility_EX,704.9696838001255,705.2727946999948,,0.3030173999723047
1002,22,308,fixation,fixation.png,705.2827908000909,706.7807287999894,1.4979379998985678,
1002,23,309,product,instant coffee.png,706.8158498001285,710.8216890001204,4.005839199991897,
1002,23,310,fixation,fixation.png,710.8405273000244,711.8956250001211,1.0550977000966668,
1002,23,311,info,instant coffee_03.png,711.920094900066,718.9236385999247,7.00354369985871,
1002,23,312,fixation,fixation.png,718.9419766999781,719.7730773000512,0.831100600073114,
1002,23,313,question,credibility_PEER,721.6618697999511,722.1276650999207,,0.46554050012491643
1002,23,314,fixation,fixation.png,722.137587999925,723.0686151001137,0.9310271001886576,
1002,23,315,question,preference,725.4831811001059,725.7500620000064,,0.266778799938038
1002,23,316,fixation,fixation.png,725.7597294000443,727.2550812999252,1.4953518998809159,
1002,23,317,question,credibility_CON,728.9995754000265,729.2924913000315,,0.29164279997348785
1002,23,318,fixation,fixation.png,729.3023431999609,729.8329479999375,0.5306047999765724,
1002,23,319,question,credibility_general,730.6699125000741,731.8014180001337,,1.131269000004977
1002,23,320,fixation,fixation.png,731.8116453001276,732.5030161999166,0.6913708997890353,
1002,23,321,question,credibility_EX,733.3454158999957,733.6748045000713,,0.32925570011138916
1002,23,322,fixation,fixation.png,733.6848865000065,734.3163169000763,0.631430400069803,
1002,24,323,product,pen.png,734.345714099938,738.3583893000614,4.01267520012334,
1002,24,324,fixation,fixation.png,738.3765430001076,739.4557338000741,1.0791907999664545,
1002,24,325,info,pen_02.png,739.4814500000793,746.4920469999779,7.010596999898553,
1002,24,326,fixation,fixation.png,746.5092154999729,747.795389899984,1.2861744000110775,
1002,24,327,question,credibility_general,749.2473963999655,750.5471401999239,,1.299652999965474
1002,24,328,fixation,fixation.png,750.5568552999757,751.89906039997,1.3422050999943167,
1002,24,329,question,credibility_PEER,753.1948176000733,753.7425438999198,,0.547610400011763
1002,24,330,fixation,fixation.png,753.7522845999338,754.7620852000546,1.0098006001207978,
1002,24,331,question,preference,755.7901840999257,756.1439580000006,,0.35367670003324747
